Product_ID,Category,Product_Name,Rating,Total_Ratings,Total_Reviews,Price,Discount,Product_URL,Rating_Numeric,Discount_Numeric,Product_Name_Clean,Product_Name_Processed,Product_Brand,Sentiment,Sentiment_Binary,Name_Length,Name_Word_Count,Rating_Category,Popularity_Score,Price_Category
93,Headphones,"GOBOULT Mustang Q 70Hrs Battery, ENC Mic, 40mm Bass Boosted Drivers, 4 EQ Modes, 5.4v Bluetooth & Wired  (Blue, On the Ear)",4.2★,2676,261,2299,67% off,https://www.flipkart.com/goboult-mustang-q-70hrs-battery-enc-mic-40mm-bass-boosted-drivers-4-eq-modes-5-4v-bluetooth-wired/p/itmce195bb800aac?pid=ACCH8KFYHKYG3ZFU&lid=LSTACCH8KFYHKYG3ZFU46NBUT&marketplace=FLIPKART&q=headphones&store=0pm%2Ffcn%2Fgc3&srno=s_1_18&otracker=search&fm=organic&iid=en_dtVlNqDadEZ15-ZNhZCJT4fZ8RP9IirBtn_VPwCkf4hxCqX55uzF-ZHNgyY8c4QoDNRQumsH7nlULsgjGsfP-fKSJvID5C-RdFfAlzwDiqI%3D&ppt=pp&ppn=pp&ssid=hori6nbra80000001763206134150&qH=edd443896ef5dbfc,4.2,67,goboult mustang q hrs battery enc mic mm bass boosted drivers eq modes v bluetooth wired blue on the ear,goboult mustang q hr battery enc mic mm bass boosted driver eq mode v bluetooth wired blue ear,GOBOULT,Positive,1,104,20,Excellent,33.14829858278548,Mid-Range
94,Headphones,"Worricow Wireless Bluetooth Bluetooth  (Black, On the Ear)",3.4★,430,11,286,71% off,https://www.flipkart.com/worricow-wireless-bluetooth/p/itmcf6233b2498ab?pid=ACCHFYK4PUMC4MZH&lid=LSTACCHFYK4PUMC4MZHIPGKCL&marketplace=FLIPKART&q=headphones&store=0pm%2Ffcn%2Fgc3&srno=s_1_19&otracker=search&fm=organic&iid=7a92850f-0dca-4bf4-bebf-c7cbc4b18cc9.ACCHFYK4PUMC4MZH.SEARCH&ppt=pp&ppn=pp&ssid=hori6nbra80000001763206134150&qH=edd443896ef5dbfc,3.4,71,worricow wireless bluetooth bluetooth black on the ear,worricow wireless bluetooth bluetooth black ear,Worricow,Neutral,0,54,8,Good,20.62476750635274,Budget
95,Headphones,"F FERONS Wireless Headphone BT 5.0 Over Ear Foldable with Built-in Mic SD Card Supported Bluetooth  (Mid Night Black, On the Ear)",3.8★,16287,1382,299,88% off,https://www.flipkart.com/f-ferons-wireless-headphone-bt-5-0-over-ear-foldable-built-in-mic-sd-card-supported-bluetooth/p/itmca679dbd7a473?pid=ACCHEA3KFVTMRQNU&lid=LSTACCHEA3KFVTMRQNUGB83EB&marketplace=FLIPKART&q=headphones&store=0pm%2Ffcn%2Fgc3&srno=s_1_20&otracker=search&fm=organic&iid=7a92850f-0dca-4bf4-bebf-c7cbc4b18cc9.ACCHEA3KFVTMRQNU.SEARCH&ppt=pp&ppn=pp&ssid=hori6nbra80000001763206134150&qH=edd443896ef5dbfc,3.8,88,f ferons wireless headphone bt over ear foldable with built in mic sd card supported bluetooth mid night black on the ear,f ferons wireless headphone bt ear foldable built mic sd card supported bluetooth mid night black ear,F,Neutral,1,121,22,Good,36.85309889353095,Budget
96,Headphones,"boAt 450 Pro with Upto 70 Hours Playback Bluetooth  (Hazel Beige, On the Ear)",4.2★,86917,7635,1799,54% off,https://www.flipkart.com/boat-450-pro-upto-70-hours-playback-bluetooth/p/itm575777beb2c09?pid=ACCGYUVXVVMZJRHF&lid=LSTACCGYUVXVVMZJRHFNV55IR&marketplace=FLIPKART&q=headphones&store=0pm%2Ffcn%2Fgc3&srno=s_1_21&otracker=search&fm=organic&iid=en_dtVlNqDadEZ15-ZNhZCJT4fZ8RP9IirBtn_VPwCkf4g4ft4zxUZgI8LQoAiPNqLKJOB42_T10emDXurAWE47CfcUmN_6PwCReg_VTM4VLxo%3D&ppt=pp&ppn=pp&ssid=hori6nbra80000001763206134150&qH=edd443896ef5dbfc,4.2,54,boat pro with upto hours playback bluetooth hazel beige on the ear,boat pro upto hour playback bluetooth hazel beige ear,boAt,Positive,1,66,12,Excellent,47.76542578265464,Mid-Range
97,Headphones,"GOBOULT Anchor ANC Calling, 72H Battery, Dual Pairing, Foldable Built, 40mm Driver, 5.4v Bluetooth & Wired  (Pure Black, On the Ear)",4.1★,538,69,2799,72% off,https://www.flipkart.com/goboult-anchor-anc-calling-72h-battery-dual-pairing-foldable-built-40mm-driver-5-4v-bluetooth-wired/p/itm55ca985e97d08?pid=ACCHBA79YGAKP5MH&lid=LSTACCHBA79YGAKP5MHTTDXKU&marketplace=FLIPKART&q=headphones&store=0pm%2Ffcn%2Fgc3&srno=s_1_22&otracker=search&fm=organic&iid=en_dtVlNqDadEZ15-ZNhZCJT4fZ8RP9IirBtn_VPwCkf4gocUyspMjNnaHTgVc3vcibkIvX-UUbW_BytrGM_DkPMMDbPjpExlWhmpgUQnOg2ao%3D&ppt=pp&ppn=pp&ssid=hori6nbra80000001763206134150&qH=edd443896ef5dbfc,4.1,72,goboult anchor anc calling h battery dual pairing foldable built mm driver v bluetooth wired pure black on the ear,goboult anchor anc calling h battery dual pairing foldable built mm driver v bluetooth wired pure black ear,GOBOULT,Positive,1,114,20,Excellent,25.787833840726886,Mid-Range
98,Headphones,"ZEBRONICS Zeb-Duke 1, Wireless Headphones, 34Hrs* Backup, AUX, Dual Pairing, 40mm Drivers Bluetooth  (Green, On the Ear)",4★,1391,150,799,68% off,https://www.flipkart.com/zebronics-zeb-duke-1-wireless-headphones-34hrs-backup-aux-dual-pairing-40mm-drivers-bluetooth/p/itm20ff49d92d4cb?pid=ACCG9AUAG9UAE5VY&lid=LSTACCG9AUAG9UAE5VYTTHSPH&marketplace=FLIPKART&q=headphones&store=0pm%2Ffcn%2Fgc3&srno=s_1_23&otracker=search&fm=organic&iid=7a92850f-0dca-4bf4-bebf-c7cbc4b18cc9.ACCG9AUAG9UAE5VY.SEARCH&ppt=pp&ppn=pp&ssid=hori6nbra80000001763206134150&qH=edd443896ef5dbfc,4.0,68,zebronics zeb duke wireless headphones hrs backup aux dual pairing mm drivers bluetooth green on the ear,zebronics zeb duke wireless headphone hr backup aux dual pairing mm driver bluetooth green ear,ZEBRONICS,Positive,1,104,17,Good,28.95398736357746,Budget
99,Headphones,"boAt Rockerz 550, 50mm Drivers, 20 H Battery, Stream Ad Free Music via App Support Bluetooth  (Army Green, On the Ear)",4.1★,7940,479,1499,70% off,https://www.flipkart.com/boat-rockerz-550-50mm-drivers-20-h-battery-stream-ad-free-music-via-app-support-bluetooth/p/itmdbfdf45e6a9ed?pid=ACCGZ6GZGQAZNGTY&lid=LSTACCGZ6GZGQAZNGTYN0BQ2B&marketplace=FLIPKART&q=headphones&store=0pm%2Ffcn%2Fgc3&srno=s_1_24&otracker=search&fm=organic&iid=7a92850f-0dca-4bf4-bebf-c7cbc4b18cc9.ACCGZ6GZGQAZNGTY.SEARCH&ppt=pp&ppn=pp&ssid=hori6nbra80000001763206134150&qH=edd443896ef5dbfc,4.1,70,boat rockerz mm drivers h battery stream ad free music via app support bluetooth army green on the ear,boat rockerz mm driver h battery stream ad free music via app support bluetooth army green ear,boAt,Positive,1,102,19,Excellent,36.81715741267036,Mid-Range
100,Headphones,"boAt Rockerz 650 Pro(2025 Launch), Touch/Swipe Controls, Dolby Audio, 80 Hrs Battery Bluetooth  (Iris Black, On the Ear)",4.2★,86917,7635,2799,68% off,https://www.flipkart.com/boat-rockerz-650-pro-2025-launch-touch-swipe-controls-dolby-audio-80-hrs-battery-bluetooth/p/itmded454eeb49f5?pid=ACCH8GEKZGUC4GHW&lid=LSTACCH8GEKZGUC4GHWLQFPMK&marketplace=FLIPKART&q=headphones&store=0pm%2Ffcn%2Fgc3&srno=s_1_25&otracker=search&fm=organic&iid=7a92850f-0dca-4bf4-bebf-c7cbc4b18cc9.ACCH8GEKZGUC4GHW.SEARCH&ppt=pp&ppn=pp&ssid=hori6nbra80000001763206134150&qH=edd443896ef5dbfc,4.2,68,boat rockerz pro launch touch swipe controls dolby audio hrs battery bluetooth iris black on the ear,boat rockerz pro launch touch swipe control dolby audio hr battery bluetooth iris black ear,boAt,Positive,1,100,17,Excellent,47.76542578265464,Mid-Range
101,Smartwatch,"GOBOULT Drift+ 1.85"" ,BT Calling, 500Nits Brightness, 150+ Watchfaces Smartwatch  (Jet Black Strap, Free Size)",4.1★,404692,22523,1099,87% off,https://www.flipkart.com/goboult-drift-1-85-bt-calling-500nits-brightness-150-watchfaces-smartwatch/p/itmdbaa03538e0b8?pid=SMWGMH4JA69PG4TF&lid=LSTSMWGMH4JA69PG4TF75UAZN&marketplace=FLIPKART&q=smartwatch&store=ajy%2Fbuh&srno=s_1_1&otracker=search&fm=organic&iid=en_qrH836Sz479SXiuB-GeOqJkRsqavnhQm7wfK6yVCiUO6prGMQXQ2el9ephEItfNCi76FlxkUKqb0V3hBfSg-fvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=pp&ppn=pp&ssid=vulrkvcd680000001763206323097&qH=adc5bc5b72db9fa3,4.1,87,goboult drift bt calling nits brightness watchfaces smartwatch jet black strap free size,goboult drift bt calling nit brightness watchfaces smartwatch jet black strap free size,GOBOULT,Positive,1,88,13,Excellent,52.934624539200456,Budget
102,Smartwatch,"Fire-Boltt Ninja Calling Pro Plus 46.5mm (1.83) Display Bluetooth, AI Voice Smartwatch  (Cinnamon Slate Strap, Free Size)",4.1★,433179,49094,999,90% off,https://www.flipkart.com/fire-boltt-ninja-calling-pro-plus-46-5mm-1-83-display-bluetooth-ai-voice-smartwatch/p/itmdae622722ef85?pid=SMWH9QPGPP27WEYK&lid=LSTSMWH9QPGPP27WEYK5PQSRB&marketplace=FLIPKART&q=smartwatch&store=ajy%2Fbuh&srno=s_1_2&otracker=search&fm=organic&iid=en_qrH836Sz479SXiuB-GeOqJkRsqavnhQm7wfK6yVCiUNAKA0182_Ol4IanZ0S-Vryu5trpH3Xv4X3I0n-Cbs1xfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=pp&ppn=pp&ssid=vulrkvcd680000001763206323097&qH=adc5bc5b72db9fa3,4.1,90,fire boltt ninja calling pro plus mm display bluetooth ai voice smartwatch cinnamon slate strap free size,fire boltt ninja calling pro plus mm display bluetooth ai voice smartwatch cinnamon slate strap free size,Fire-Boltt,Positive,1,105,17,Excellent,53.21352536246509,Budget
103,Smartwatch,"Cellecor STEW 1.83"" BT Calling, 500 NITS, AI Voice Assistant,SPo2,HR, Split Screen Smartwatch  (Pink Strap, Free Size)",4.2★,9560,588,799,80% off,https://www.flipkart.com/cellecor-stew-1-83-bt-calling-500-nits-ai-voice-assistant-spo2-hr-split-screen-smartwatch/p/itmc30f68a6a2c52?pid=SMWH8883C8TGENDE&lid=LSTSMWH8883C8TGENDEKPEPLX&marketplace=FLIPKART&q=smartwatch&store=ajy%2Fbuh&srno=s_1_3&otracker=search&fm=organic&iid=7748a033-c578-4bc9-aaa8-1dcf194b4156.SMWH8883C8TGENDE.SEARCH&ppt=pp&ppn=pp&ssid=vulrkvcd680000001763206323097&qH=adc5bc5b72db9fa3,4.2,80,cellecor stew bt calling nits ai voice assistant spo hr split screen smartwatch pink strap free size,cellecor stew bt calling nit ai voice assistant spo hr split screen smartwatch pink strap free size,Cellecor,Positive,1,100,17,Excellent,38.49487993295888,Budget
104,Smartwatch,"Cellecor 1.91"" HD Display | 600 NITS | BT-Calling | AI Voice | IP67 WaterResistant Smartwatch  (GARNISH/DARK GREY Strap, Free Size)",4.1★,1109,92,799,80% off,https://www.flipkart.com/cellecor-1-91-hd-display-600-nits-bt-calling-ai-voice-ip67-waterresistant-smartwatch/p/itm581f34a3a7d9c?pid=SMWHYBQJVPP4H4AH&lid=LSTSMWHYBQJVPP4H4AHHNNLKT&marketplace=FLIPKART&q=smartwatch&store=ajy%2Fbuh&srno=s_1_4&otracker=search&fm=organic&iid=7748a033-c578-4bc9-aaa8-1dcf194b4156.SMWHYBQJVPP4H4AH.SEARCH&ppt=pp&ppn=pp&ssid=vulrkvcd680000001763206323097&qH=adc5bc5b72db9fa3,4.1,80,cellecor hd display nits bt calling ai voice ip waterresistant smartwatch garnish dark grey strap free size,cellecor hd display nit bt calling ai voice ip waterresistant smartwatch garnish dark grey strap free size,Cellecor,Positive,1,107,17,Excellent,28.749672706656156,Budget
105,Smartwatch,"Cellecor HYPE 1.50"" HD IPS Display with 500 NITS | BT-Calling | VoiceAssistant Smartwatch  (Blue Strap, Free Size)",4.2★,3537,239,899,77% off,https://www.flipkart.com/cellecor-hype-1-50-hd-ips-display-500-nits-bt-calling-voiceassistant-smartwatch/p/itm3fe3e6dedab6b?pid=SMWH46ZGBJURBKBX&lid=LSTSMWH46ZGBJURBKBXP2F5LF&marketplace=FLIPKART&q=smartwatch&store=ajy%2Fbuh&srno=s_1_5&otracker=search&fm=organic&iid=7748a033-c578-4bc9-aaa8-1dcf194b4156.SMWH46ZGBJURBKBX.SEARCH&ppt=pp&ppn=pp&ssid=vulrkvcd680000001763206323097&qH=adc5bc5b72db9fa3,4.2,77,cellecor hype hd ips display with nits bt calling voiceassistant smartwatch blue strap free size,cellecor hype hd ip display nit bt calling voiceassistant smartwatch blue strap free size,Cellecor,Positive,1,96,15,Excellent,34.31953087382287,Budget
106,Smartwatch,"GOBOULT Drift BT Calling HD Display, 140+ Watchface, BT calling Smartwatch  (Sand Black Strap, Free Size)",4.1★,404692,22523,999,87% off,https://www.flipkart.com/goboult-drift-bt-calling-hd-display-140-watchface-smartwatch/p/itm44dae90456a3d?pid=SMWGMH4RUBYE7SHF&lid=LSTSMWGMH4RUBYE7SHFJEOYVO&marketplace=FLIPKART&q=smartwatch&store=ajy%2Fbuh&srno=s_1_6&otracker=search&fm=organic&iid=en_qrH836Sz479SXiuB-GeOqJkRsqavnhQm7wfK6yVCiUPUd512DRwH65XcIrjLz5WqKKcGSm-PMCZed6tTwUT18YQEIsITtCzc4bHaOMTqL08%3D&ppt=pp&ppn=pp&ssid=vulrkvcd680000001763206323097&qH=adc5bc5b72db9fa3,4.1,87,goboult drift bt calling hd display watchface bt calling smartwatch sand black strap free size,goboult drift bt calling hd display watchface bt calling smartwatch sand black strap free size,GOBOULT,Positive,1,94,15,Excellent,52.934624539200456,Budget
107,Smartwatch,"REPOINT Big Smart watch combo 10 in one Smartwatch  (Multicolour Strap, 42)",4★,60,1,799,50% off,https://www.flipkart.com/repoint-big-smart-watch-combo-10-one-smartwatch/p/itm4b35b19756e3a?pid=SMWHEHKJQMSKNUJ5&lid=LSTSMWHEHKJQMSKNUJ5VI4EGZ&marketplace=FLIPKART&q=smartwatch&store=ajy%2Fbuh&srno=s_1_7&otracker=search&fm=organic&iid=7748a033-c578-4bc9-aaa8-1dcf194b4156.SMWHEHKJQMSKNUJ5.SEARCH&ppt=pp&ppn=pp&ssid=vulrkvcd680000001763206323097&qH=adc5bc5b72db9fa3,4.0,50,repoint big smart watch combo in one smartwatch multicolour strap,repoint big smart watch combo one smartwatch multicolour strap,REPOINT,Positive,1,65,10,Good,16.443495456693245,Budget
108,Smartwatch,"Cellecor STEW 1.83"" BT Calling, 500 NITS, AI Voice Assistant,SPo2,HR, Split Screen Smartwatch  (Blue Strap, Free Size)",4.2★,9560,588,799,80% off,https://www.flipkart.com/cellecor-stew-1-83-bt-calling-500-nits-ai-voice-assistant-spo2-hr-split-screen-smartwatch/p/itmd3cba5b776f15?pid=SMWGVWS5ZYSBFHQC&lid=LSTSMWGVWS5ZYSBFHQCICL72M&marketplace=FLIPKART&q=smartwatch&store=ajy%2Fbuh&srno=s_1_8&otracker=search&fm=organic&iid=7748a033-c578-4bc9-aaa8-1dcf194b4156.SMWGVWS5ZYSBFHQC.SEARCH&ppt=pp&ppn=pp&ssid=vulrkvcd680000001763206323097&qH=adc5bc5b72db9fa3,4.2,80,cellecor stew bt calling nits ai voice assistant spo hr split screen smartwatch blue strap free size,cellecor stew bt calling nit ai voice assistant spo hr split screen smartwatch blue strap free size,Cellecor,Positive,1,100,17,Excellent,38.49487993295888,Budget
109,Smartwatch,"PunnkFunnk Edge-Lite | 1.99 "" Amoled Display | BT Calling | AI Voice | Music | Fitness Smartwatch  (Grey Strap, Regular Size)",3.7★,133,5,871,70% off,https://www.flipkart.com/punnkfunnk-edge-lite-1-99-amoled-display-bt-calling-ai-voice-music-fitness-smartwatch/p/itm6dca5de6cc59e?pid=SMWHBZPXXNDCMV2H&lid=LSTSMWHBZPXXNDCMV2HSXTQEJ&marketplace=FLIPKART&q=smartwatch&store=ajy%2Fbuh&srno=s_1_9&otracker=search&fm=organic&iid=7748a033-c578-4bc9-aaa8-1dcf194b4156.SMWHBZPXXNDCMV2H.SEARCH&ppt=pp&ppn=pp&ssid=vulrkvcd680000001763206323097&qH=adc5bc5b72db9fa3,3.7,70,punnkfunnk edge lite amoled display bt calling ai voice music fitness smartwatch grey strap regular size,punnkfunnk edge lite amoled display bt calling ai voice music fitness smartwatch grey strap regular size,PunnkFunnk,Neutral,1,104,16,Good,18.12200725981837,Budget
110,Smartwatch,"Cellecor HYPE 1.50"" HD IPS Display with 500 NITS | BT-Calling | VoiceAssistant Smartwatch  (Black Strap, Free Size)",4.2★,3537,239,899,77% off,https://www.flipkart.com/cellecor-hype-1-50-hd-ips-display-500-nits-bt-calling-voiceassistant-smartwatch/p/itmce631687fd83f?pid=SMWH45NYXZCMCCTS&lid=LSTSMWH45NYXZCMCCTSAGUCM0&marketplace=FLIPKART&q=smartwatch&store=ajy%2Fbuh&srno=s_1_10&otracker=search&fm=organic&iid=7748a033-c578-4bc9-aaa8-1dcf194b4156.SMWH45NYXZCMCCTS.SEARCH&ppt=pp&ppn=pp&ssid=vulrkvcd680000001763206323097&qH=adc5bc5b72db9fa3,4.2,77,cellecor hype hd ips display with nits bt calling voiceassistant smartwatch black strap free size,cellecor hype hd ip display nit bt calling voiceassistant smartwatch black strap free size,Cellecor,Positive,1,97,15,Excellent,34.31953087382287,Budget
111,Smartwatch,"Fire-Boltt Hurricane 33.02mm (1.3) Curved Glass Display with BT Calling, 100+ Sports Modes Smartwatch  (Grey Strap, Free Size)",4.1★,318081,34577,1299,85% off,https://www.flipkart.com/fire-boltt-hurricane-33-02mm-1-3-curved-glass-display-bt-calling-100-sports-modes-smartwatch/p/itm3c859e9844078?pid=SMWGD53JK34GFBT6&lid=LSTSMWGD53JK34GFBT6NC7KH9&marketplace=FLIPKART&q=smartwatch&store=ajy%2Fbuh&srno=s_1_11&otracker=search&fm=organic&iid=en_qrH836Sz479SXiuB-GeOqJkRsqavnhQm7wfK6yVCiUOy_6GbhtdU4Pli1f4U1XaMtSleyhNnW5XJk4KvsxuoGkKsf8s6I2Oz2HOgbXTo_9U%3D&ppt=pp&ppn=pp&ssid=vulrkvcd680000001763206323097&qH=adc5bc5b72db9fa3,4.1,85,fire boltt hurricane mm curved glass display with bt calling sports modes smartwatch grey strap free size,fire boltt hurricane mm curved glass display bt calling sport mode smartwatch grey strap free size,Fire-Boltt,Positive,1,105,17,Excellent,51.94726440964344,Budget
112,Smartwatch,"boAt Storm Call 3 Plus w/ Turn by Turn Navigation, QR Tray, 49.7cm(1.96"") HD Display Smartwatch  (Dark Blue Strap, Free Size)",4★,57899,3126,1149,84% off,https://www.flipkart.com/boat-storm-call-3-plus-w-turn-navigation-qr-tray-49-7cm-1-96-hd-display-smartwatch/p/itm5101a178ef4c7?pid=SMWH3Z2TPGDXTNMQ&lid=LSTSMWH3Z2TPGDXTNMQCGIQT8&marketplace=FLIPKART&q=smartwatch&store=ajy%2Fbuh&srno=s_1_12&otracker=search&fm=organic&iid=en_qrH836Sz479SXiuB-GeOqJkRsqavnhQm7wfK6yVCiUPjEvrkUbSbsgqx_EV_fF1wHCJZ_L3mTjT1Aw0P3m-hJA1kFuKnWaINrJqv3pKVKuU%3D&ppt=pp&ppn=pp&ssid=vulrkvcd680000001763206323097&qH=adc5bc5b72db9fa3,4.0,84,boat storm call plus w turn by turn navigation qr tray cm hd display smartwatch dark blue strap free size,boat storm call plus w turn turn navigation qr tray cm hd display smartwatch dark blue strap free size,boAt,Positive,1,105,20,Good,43.865890654244346,Budget
113,Smartwatch,"Fire-Boltt Clickk 54.1mm (2.12 inch) AMOLED Display, Front Camera, Nano SIM Slot, 1000mAh Smartwatch  (Dark Knight Black Strap, Free Size)",3.6★,7072,926,2799,88% off,https://www.flipkart.com/fire-boltt-clickk-54-1mm-2-12-inch-amoled-display-front-camera-nano-sim-slot-1000mah-smartwatch/p/itmb7efd806f6301?pid=SMWH4HPVMMYNR9KK&lid=LSTSMWH4HPVMMYNR9KKIMNKYX&marketplace=FLIPKART&q=smartwatch&store=ajy%2Fbuh&srno=s_1_13&otracker=search&fm=organic&iid=7748a033-c578-4bc9-aaa8-1dcf194b4156.SMWH4HPVMMYNR9KK.SEARCH&ppt=pp&ppn=pp&ssid=vulrkvcd680000001763206323097&qH=adc5bc5b72db9fa3,3.6,88,fire boltt clickk mm inch amoled display front camera nano sim slot mah smartwatch dark knight black strap free size,fire boltt clickk mm inch amoled display front camera nano sim slot mah smartwatch dark knight black strap free size,Fire-Boltt,Neutral,1,116,20,Good,31.910543989329565,Mid-Range
114,Smartwatch,"Fire-Boltt Hunter 51.1mm (2.01) HD Display Buetooth Calling with Single Chipset, Metal Body Smartwatch  (Green Strap, Free Size)",4.1★,433179,49094,999,93% off,https://www.flipkart.com/fire-boltt-hunter-51-1mm-2-01-hd-display-buetooth-calling-single-chipset-metal-body-smartwatch/p/itm038b7c1d79542?pid=SMWH8WH2HBHTPYGP&lid=LSTSMWH8WH2HBHTPYGPV3ZRYA&marketplace=FLIPKART&q=smartwatch&store=ajy%2Fbuh&srno=s_1_14&otracker=search&fm=organic&iid=7748a033-c578-4bc9-aaa8-1dcf194b4156.SMWH8WH2HBHTPYGP.SEARCH&ppt=pp&ppn=pp&ssid=vulrkvcd680000001763206323097&qH=adc5bc5b72db9fa3,4.1,93,fire boltt hunter mm hd display buetooth calling with single chipset metal body smartwatch green strap free size,fire boltt hunter mm hd display buetooth calling single chipset metal body smartwatch green strap free size,Fire-Boltt,Positive,1,112,18,Excellent,53.21352536246509,Budget
115,Smartwatch,"Cellecor STEW 1.83"" BT Calling, 500 NITS, AI Voice Assistant,SPo2,HR, Split Screen Smartwatch  (Black Strap, Free Size)",4.2★,9560,588,799,80% off,https://www.flipkart.com/cellecor-stew-1-83-bt-calling-500-nits-ai-voice-assistant-spo2-hr-split-screen-smartwatch/p/itm0122916d81aca?pid=SMWGVVSEHKY9GQUQ&lid=LSTSMWGVVSEHKY9GQUQVWW9IU&marketplace=FLIPKART&q=smartwatch&store=ajy%2Fbuh&srno=s_1_15&otracker=search&fm=organic&iid=7748a033-c578-4bc9-aaa8-1dcf194b4156.SMWGVVSEHKY9GQUQ.SEARCH&ppt=pp&ppn=pp&ssid=vulrkvcd680000001763206323097&qH=adc5bc5b72db9fa3,4.2,80,cellecor stew bt calling nits ai voice assistant spo hr split screen smartwatch black strap free size,cellecor stew bt calling nit ai voice assistant spo hr split screen smartwatch black strap free size,Cellecor,Positive,1,101,17,Excellent,38.49487993295888,Budget
116,Smartwatch,"Noise Icon Buz 1.69"" Display with Bluetooth Calling, Built-In Games, Voice Assistant Smartwatch  (Blue Strap, Regular)",4.1★,608635,38517,999,80% off,https://www.flipkart.com/noise-icon-buz-1-69-display-bluetooth-calling-built-in-games-voice-assistant-smartwatch/p/itm0b0922f8a67cc?pid=SMWGGKT5FYQHNRJP&lid=LSTSMWGGKT5FYQHNRJPUTS6NZ&marketplace=FLIPKART&q=smartwatch&store=ajy%2Fbuh&srno=s_1_16&otracker=search&fm=organic&iid=7748a033-c578-4bc9-aaa8-1dcf194b4156.SMWGGKT5FYQHNRJP.SEARCH&ppt=pp&ppn=pp&ssid=vulrkvcd680000001763206323097&qH=adc5bc5b72db9fa3,4.1,80,noise icon buz display with bluetooth calling built in games voice assistant smartwatch blue strap regular,noise icon buz display bluetooth calling built game voice assistant smartwatch blue strap regular,Noise,Positive,1,106,16,Excellent,54.60780023407708,Budget
117,Smartwatch,"GOBOULT Crown 1.95"" Screen, BT Calling, Working Crown, Zinc Alloy Frame, 900 Nits, SpO2 Smartwatch  (Black Strap, Free Size)",4.1★,116774,8407,1099,75% off,https://www.flipkart.com/goboult-crown-1-95-screen-bt-calling-working-crown-zinc-alloy-frame-900-nits-spo2-smartwatch/p/itmbad120242f8e6?pid=SMWGPHT4EHHJEZZM&lid=LSTSMWGPHT4EHHJEZZMZFCOPY&marketplace=FLIPKART&q=smartwatch&store=ajy%2Fbuh&srno=s_1_17&otracker=search&fm=organic&iid=en_qrH836Sz479SXiuB-GeOqJkRsqavnhQm7wfK6yVCiUMFIF3fJ8-cPxph-Gx50ed86B2oo1VhGgpRbD3SUvjHevKSJvID5C-RdFfAlzwDiqI%3D&ppt=pp&ppn=pp&ssid=vulrkvcd680000001763206323097&qH=adc5bc5b72db9fa3,4.1,75,goboult crown screen bt calling working crown zinc alloy frame nits spo smartwatch black strap free size,goboult crown screen bt calling working crown zinc alloy frame nit spo smartwatch black strap free size,GOBOULT,Positive,1,104,17,Excellent,47.838817570018264,Budget
118,Smartwatch,"Fire-Boltt Nnja Talk 35.3mm (1.39) Round Bluetooth Calling Metal Body,120 Sports Modes Smartwatch  (Pink Strap, 1.39"")",4★,77405,7068,1199,90% off,https://www.flipkart.com/fire-boltt-nnja-talk-35-3mm-1-39-round-bluetooth-calling-metal-body-120-sports-modes-smartwatch/p/itmebbdc1888004d?pid=SMWGNYZKC5YEH4FZ&lid=LSTSMWGNYZKC5YEH4FZDJX5ST&marketplace=FLIPKART&q=smartwatch&store=ajy%2Fbuh&srno=s_1_18&otracker=search&fm=organic&iid=en_qrH836Sz479SXiuB-GeOqJkRsqavnhQm7wfK6yVCiUMGUo_d5kor67dNvD5syqsEu9SM5JfcXX9YybRilH55LPcUmN_6PwCReg_VTM4VLxo%3D&ppt=pp&ppn=pp&ssid=vulrkvcd680000001763206323097&qH=adc5bc5b72db9fa3,4.0,90,fire boltt nnja talk mm round bluetooth calling metal body sports modes smartwatch pink strap,fire boltt nnja talk mm round bluetooth calling metal body sport mode smartwatch pink strap,Fire-Boltt,Positive,1,93,15,Good,45.027278303812764,Budget
119,Smartwatch,"Cellecor RUSH 1.91"" HD Display | 600 NITS | BT-Calling | AI Voice | IP67 WaterResistant Smartwatch  (GOLD/PURPLE-BROWN Strap, Free Size)",4.1★,1109,92,799,80% off,https://www.flipkart.com/cellecor-rush-1-91-hd-display-600-nits-bt-calling-ai-voice-ip67-waterresistant-smartwatch/p/itm7424d0c0713ef?pid=SMWHYBQQF2NNG4MT&lid=LSTSMWHYBQQF2NNG4MT9RCMCE&marketplace=FLIPKART&q=smartwatch&store=ajy%2Fbuh&srno=s_1_19&otracker=search&fm=organic&iid=7748a033-c578-4bc9-aaa8-1dcf194b4156.SMWHYBQQF2NNG4MT.SEARCH&ppt=pp&ppn=pp&ssid=vulrkvcd680000001763206323097&qH=adc5bc5b72db9fa3,4.1,80,cellecor rush hd display nits bt calling ai voice ip waterresistant smartwatch gold purple brown strap free size,cellecor rush hd display nit bt calling ai voice ip waterresistant smartwatch gold purple brown strap free size,Cellecor,Positive,1,112,18,Excellent,28.749672706656156,Budget
